CMBODY             =                            4
      2458534.852904        81126330.663       212014982.885         2451810.718
      2458534.952904        80938692.640       212107515.395         2458353.711
      2458535.052904        80750986.103       212199868.358         2464894.624
      2458535.152904        80563211.231       212292041.740         2471433.451
      2458535.252904        80375368.198       212384035.511         2477970.186
      2458535.352904        80187457.183       212475849.639         2484504.825
      2458535.452904        79999478.360       212567484.092         2491037.363
      2458535.552904        79811431.907       212658938.840         2497567.794
      2458535.652904        79623318.000       212750213.852         2504096.115
      2458535.752904        79435136.816       212841309.096         2510622.319
      2458535.852904        79246888.530       212932224.543         2517146.402
      2458535.952904        79058573.319       213022960.161         2523668.360
      2458536.052904        78870191.359       213113515.921         2530188.186
      2458536.152904        78681742.826       213203891.792         2536705.876
      2458536.252904        78493227.897       213294087.744         2543221.425
      2458536.352904        78304646.748       213384103.749         2549734.828
      2458536.452904        78115999.555       213473939.775         2556246.081
      2458536.552904        77927286.494       213563595.794         2562755.177
      2458536.652904        77738507.740       213653071.776         2569262.113
      2458536.752904        77549663.471       213742367.693         2575766.884
      2458536.852904        77360753.862       213831483.516         2582269.484
      2458536.952904        77171779.088       213920419.215         2588769.908
      2458537.052904        76982739.327       214009174.762         2595268.152
      2458537.152904        76793634.754       214097750.130         2601764.211
      2458537.252904        76604465.544       214186145.289         2608258.079
      2458537.352904        76415231.873       214274360.211         2614749.753
      2458537.452904        76225933.918       214362394.870         2621239.226
      2458537.552904        76036571.854       214450249.236         2627726.494
      2458537.652904        75847145.856       214537923.283         2634211.553
      2458537.752904        75657656.101       214625416.983         2640694.397
      2458537.852904        75468102.764       214712730.310         2647175.022
      2458537.952904        75278486.021       214799863.235         2653653.422
      2458538.052904        75088806.046       214886815.732         2660129.592
      2458538.152904        74899063.017       214973587.775         2666603.529
      2458538.252904        74709257.108       215060179.337         2673075.227
      2458538.352904        74519388.495       215146590.391         2679544.680
      2458538.452904        74329457.353       215232820.912         2686011.885
      2458538.552904        74139463.857       215318870.874         2692476.836
      2458538.652904        73949408.184       215404740.250         2698939.529
      2458538.752904        73759290.507       215490429.016         2705399.959
      2458538.852904        73569111.003       215575937.144         2711858.121
      2458538.952904        73378869.848       215661264.612         2718314.009
      2458539.052904        73188567.215       215746411.392         2724767.620
      2458539.152904        72998203.280       215831377.460         2731218.948
      2458539.252904        72807778.219       215916162.792         2737667.989
      2458539.352904        72617292.206       216000767.362         2744114.738
      2458539.452904        72426745.416       216085191.147         2750559.189
      2458539.552904        72236138.026       216169434.121         2757001.339
      2458539.652904        72045470.208       216253496.261         2763441.182
      2458539.752904        71854742.140       216337377.543         2769878.714
      2458539.852904        71663953.994       216421077.943         2776313.929
      2458539.952904        71473105.947       216504597.437         2782746.824
      2458540.052904        71282198.174       216587936.003         2789177.392
      2458540.152904        71091230.848       216671093.615         2795605.631
      2458540.252904        70900204.144       216754070.253         2802031.533
      2458540.352904        70709118.239       216836865.891         2808455.096
      2458540.452904        70517973.305       216919480.509         2814876.314
      2458540.552904        70326769.518       217001914.082         2821295.182
      2458540.652904        70135507.052       217084166.589         2827711.696
      2458540.752904        69944186.083       217166238.008         2834125.850
      2458540.852904        69752806.784       217248128.315         2840537.641
      2458540.952904        69561369.330       217329837.490         2846947.063
      2458541.052904        69369873.895       217411365.510         2853354.112
      2458541.152904        69178320.654       217492712.354         2859758.782
      2458541.252904        68986709.781       217573878.000         2866161.070
      2458541.352904        68795041.451       217654862.427         2872560.971
      2458541.452904        68603315.838       217735665.614         2878958.478
      2458541.552904        68411533.115       217816287.540         2885353.589
      2458541.652904        68219693.458       217896728.184         2891746.299
      2458541.752904        68027797.041       217976987.526         2898136.602
      2458541.852904        67835844.036       218057065.544         2904524.493
      2458541.952904        67643834.620       218136962.219         2910909.969
      2458542.052904        67451768.965       218216677.530         2917293.025
      2458542.152904        67259647.246       218296211.458         2923673.655
      2458542.252904        67067469.637       218375563.982         2930051.855
      2458542.352904        66875236.311       218454735.084         2936427.621
      2458542.452904        66682947.443       218533724.743         2942800.948
      2458542.552904        66490603.206       218612532.940         2949171.831
      2458542.652904        66298203.775       218691159.656         2955540.265
      2458542.752904        66105749.322       218769604.872         2961906.246
      2458542.852904        65913240.021       218847868.569         2968269.769
      2458542.952904        65720676.047       218925950.729         2974630.829
      2458543.052904        65528057.573       219003851.333         2980989.422
      2458543.152904        65335384.772       219081570.362         2987345.544
      2458543.252904        65142657.819       219159107.799         2993699.189
      2458543.352904        64949876.886       219236463.625         3000050.353
      2458543.452904        64757042.146       219313637.823         3006399.031
      2458543.552904        64564153.775       219390630.374         3012745.218
      2458543.652904        64371211.944       219467441.262         3019088.911
      2458543.752904        64178216.827       219544070.468         3025430.104
      2458543.852904        63985168.597       219620517.976         3031768.793
      2458543.952904        63792067.428       219696783.769         3038104.973
      2458544.052904        63598913.493       219772867.830         3044438.640
      2458544.152904        63405706.965       219848770.141         3050769.789
      2458544.252904        63212448.017       219924490.687         3057098.415
      2458544.352904        63019136.822       220000029.451         3063424.514
      2458544.452904        62825773.554       220075386.417         3069748.081
      2458544.552904        62632358.384       220150561.568         3076069.111
      2458544.652904        62438891.487       220225554.889         3082387.601
      2458544.752904        62245373.034       220300366.364         3088703.545
      2458544.852904        62051803.200       220374995.978         3095016.939
      2458544.952904        61858182.156       220449443.714         3101327.778
      2458545.052904        61664510.075       220523709.558         3107636.059
      2458545.152904        61470787.131       220597793.494         3113941.775
      2458545.252904        61277013.495       220671695.508         3120244.923
      2458545.352904        61083189.340       220745415.585         3126545.498
      2458545.452904        60889314.840       220818953.709         3132843.496
      2458545.552904        60695390.166       220892309.867         3139138.912
      2458545.652904        60501415.491       220965484.045         3145431.741
      2458545.752904        60307390.987       221038476.227         3151721.979
      2458545.852904        60113316.827       221111286.400         3158009.622
      2458545.952904        59919193.184       221183914.551         3164294.665
      2458546.052904        59725020.228       221256360.665         3170577.103
      2458546.152904        59530798.134       221328624.729         3176856.932
      2458546.252904        59336527.072       221400706.729         3183134.147
      2458546.352904        59142207.215       221472606.653         3189408.744
      2458546.452904        58947838.736       221544324.487         3195680.719
      2458546.552904        58753421.805       221615860.218         3201950.067
      2458546.652904        58558956.596       221687213.834         3208216.783
      2458546.752904        58364443.280       221758385.322         3214480.863
      2458546.852904        58169882.030       221829374.670         3220742.302
      2458546.952904        57975273.016       221900181.864         3227001.097
      2458547.052904        57780616.411       221970806.894         3233257.242
      2458547.152904        57585912.387       222041249.747         3239510.733
      2458547.252904        57391161.115       222111510.412         3245761.566
      2458547.352904        57196362.767       222181588.876         3252009.735
      2458547.452904        57001517.515       222251485.128         3258255.238
      2458547.552904        56806625.530       222321199.157         3264498.069
      2458547.652904        56611686.984       222390730.952         3270738.223
      2458547.752904        56416702.048       222460080.502         3276975.697
      2458547.852904        56221670.894       222529247.795         3283210.486
      2458547.952904        56026593.694       222598232.822         3289442.585
      2458548.052904        55831470.617       222667035.570         3295671.991
      2458548.152904        55636301.837       222735656.031         3301898.698
      2458548.252904        55441087.523       222804094.194         3308122.702
      2458548.352904        55245827.848       222872350.049         3314343.999
      2458548.452904        55050522.983       222940423.585         3320562.584
      2458548.552904        54855173.097       223008314.794         3326778.454
      2458548.652904        54659778.364       223076023.665         3332991.603
      2458548.752904        54464338.953       223143550.188         3339202.027
      2458548.852904        54268855.035       223210894.356         3345409.722
      2458548.952904        54073326.782       223278056.157         3351614.684
      2458549.052904        53877754.365       223345035.584         3357816.907
      2458549.152904        53682137.953       223411832.628         3364016.389
      2458549.252904        53486477.718       223478447.279         3370213.123
      2458549.352904        53290773.831       223544879.530         3376407.107
      2458549.452904        53095026.462       223611129.372         3382598.335
      2458549.552904        52899235.782       223677196.796         3388786.803
      2458549.652904        52703401.962       223743081.795         3394972.507
      2458549.752904        52507525.171       223808784.360         3401155.443
      2458549.852904        52311605.581       223874304.484         3407335.606
      2458549.952904        52115643.361       223939642.159         3413512.992
      2458550.052904        51919638.683       224004797.378         3419687.596
      2458550.152904        51723591.716       224069770.133         3425859.414
      2458550.252904        51527502.630       224134560.417         3432028.442
      2458550.352904        51331371.597       224199168.224         3438194.676
      2458550.452904        51135198.786       224263593.545         3444358.111
      2458550.552904        50938984.366       224327836.375         3450518.742
      2458550.652904        50742728.509       224391896.707         3456676.567
      2458550.752904        50546431.384       224455774.535         3462831.579
      2458550.852904        50350093.162       224519469.852         3468983.776
      2458550.952904        50153714.011       224582982.651         3475133.152
      2458551.052904        49957294.102       224646312.928         3481279.703
      2458551.152904        49760833.605       224709460.677         3487423.426
      2458551.252904        49564332.689       224772425.891         3493564.315
      2458551.352904        49367791.524       224835208.565         3499702.367
      2458551.452904        49171210.280       224897808.694         3505837.577
      2458551.552904        48974589.127       224960226.272         3511969.942
      2458551.652904        48777928.233       225022461.295         3518099.455
      2458551.752904        48581227.768       225084513.758         3524226.115
      2458551.852904        48384487.902       225146383.655         3530349.915
      2458551.952904        48187708.804       225208070.983         3536470.853
      2458552.052904        47990890.644       225269575.736         3542588.923
      2458552.152904        47794033.590       225330897.911         3548704.121
      2458552.252904        47597137.812       225392037.503         3554816.444
      2458552.352904        47400203.479       225452994.508         3560925.887
      2458552.452904        47203230.760       225513768.922         3567032.445
      2458552.552904        47006219.824       225574360.742         3573136.115
      2458552.652904        46809170.841       225634769.964         3579236.892
      2458552.752904        46612083.978       225694996.585         3585334.773
      2458552.852904        46414959.406       225755040.601         3591429.752
      2458552.952904        46217797.293       225814902.009         3597521.826
      2458553.052904        46020597.807       225874580.806         3603610.990
      2458553.152904        45823361.117       225934076.990         3609697.241
      2458553.252904        45626087.392       225993390.558         3615780.574
      2458553.352904        45428776.802       226052521.506         3621860.984
      2458553.452904        45231429.513       226111469.834         3627938.468
      2458553.552904        45034045.695       226170235.538         3634013.022
      2458553.652904        44836625.516       226228818.616         3640084.641
      2458553.752904        44639169.145       226287219.067         3646153.321
      2458553.852904        44441676.749       226345436.889         3652219.059
      2458553.952904        44244148.498       226403472.079         3658281.849
      2458554.052904        44046584.560       226461324.638         3664341.687
      2458554.152904        43848985.101       226518994.562         3670398.571
      2458554.252904        43651350.292       226576481.851         3676452.494
      2458554.352904        43453680.300       226633786.504         3682503.454
      2458554.452904        43255975.292       226690908.520         3688551.446
      2458554.552904        43058235.437       226747847.898         3694596.465
      2458554.652904        42860460.903       226804604.638         3700638.509
      2458554.752904        42662651.857       226861178.739         3706677.572
      2458554.852904        42464808.468       226917570.200         3712713.651
      2458554.952904        42266930.903       226973779.022         3718746.741
      2458555.052904        42069019.329       227029805.204         3724776.839
      2458555.152904        41871073.915       227085648.747         3730803.940
      2458555.252904        41673094.828       227141309.651         3736828.040
      2458555.352904        41475082.236       227196787.916         3742849.134
      2458555.452904        41277036.305       227252083.542         3748867.220
      2458555.552904        41078957.204       227307196.531         3754882.293
      2458555.652904        40880845.099       227362126.883         3760894.348
      2458555.752904        40682700.158       227416874.600         3766903.382
      2458555.852904        40484522.549       227471439.681         3772909.390
      2458555.952904        40286312.438       227525822.129         3778912.369
      2458556.052904        40088069.992       227580021.945         3784912.315
      2458556.152904        39889795.379       227634039.130         3790909.222
      2458556.252904        39691488.766       227687873.686         3796903.088
      2458556.352904        39493150.319       227741525.615         3802893.908
      2458556.452904        39294780.205       227794994.919         3808881.679
      2458556.552904        39096378.592       227848281.600         3814866.395
      2458556.652904        38897945.645       227901385.661         3820848.054
      2458556.752904        38699481.533       227954307.102         3826826.650
      2458556.852904        38500986.421       228007045.928         3832802.181
      2458556.952904        38302460.475       228059602.141         3838774.641
      2458557.052904        38103903.863       228111975.744         3844744.028
      2458557.152904        37905316.752       228164166.739         3850710.336
      2458557.252904        37706699.306       228216175.130         3856673.562
      2458557.352904        37508051.694       228268000.919         3862633.703
      2458557.452904        37309374.081       228319644.111         3868590.753
      2458557.552904        37110666.633       228371104.709         3874544.709
      2458557.652904        36911929.516       228422382.717         3880495.566
      2458557.752904        36713162.898       228473478.138         3886443.322
      2458557.852904        36514366.943       228524390.976         3892387.972
      2458557.952904        36315541.818       228575121.235         3898329.511
      2458558.052904        36116687.688       228625668.920         3904267.936
      2458558.152904        35917804.721       228676034.036         3910203.244
      2458558.252904        35718893.081       228726216.585         3916135.429
      2458558.352904        35519952.934       228776216.574         3922064.488
      2458558.452904        35320984.446       228826034.007         3927990.417
      2458558.552904        35121987.783       228875668.888         3933913.212
      2458558.652904        34922963.111       228925121.224         3939832.870
      2458558.752904        34723910.594       228974391.019         3945749.385
      2458558.852904        34524830.398       229023478.278         3951662.755
      2458558.952904        34325722.690       229072383.007         3957572.975
      2458559.052904        34126587.633       229121105.212         3963480.041
      2458559.152904        33927425.394       229169644.899         3969383.950
      2458559.252904        33728236.138       229218002.073         3975284.697
      2458559.352904        33529020.030       229266176.740         3981182.279
      2458559.452904        33329777.235       229314168.906         3987076.691
      2458559.552904        33130507.917       229361978.579         3992967.930
      2458559.652904        32931212.243       229409605.764         3998855.992
      2458559.752904        32731890.378       229457050.468         4004740.873
      2458559.852904        32532542.485       229504312.698         4010622.568
      2458559.952904        32333168.730       229551392.460         4016501.075
      2458560.052904        32133769.277       229598289.762         4022376.389
      2458560.152904        31934344.292       229645004.610         4028248.506
      2458560.252904        31734893.939       229691537.013         4034117.422
      2458560.352904        31535418.382       229737886.977         4039983.134
      2458560.452904        31335917.787       229784054.511         4045845.638
      2458560.552904        31136392.317       229830039.621         4051704.929
      2458560.652904        30936842.137       229875842.315         4057561.004
      2458560.752904        30737267.411       229921462.602         4063413.860
      2458560.852904        30537668.304       229966900.490         4069263.491
      2458560.952904        30338044.980       230012155.987         4075109.895
      2458561.052904        30138397.602       230057229.101         4080953.067
      2458561.152904        29938726.336       230102119.841         4086793.004
      2458561.252904        29739031.345       230146828.215         4092629.701
      2458561.352904        29539312.793       230191354.233         4098463.156
      2458561.452904        29339570.845       230235697.903         4104293.363
      2458561.552904        29139805.663       230279859.234         4110120.320
      2458561.652904        28940017.412       230323838.236         4115944.022
      2458561.752904        28740206.255       230367634.918         4121764.466
      2458561.852904        28540372.356       230411249.289         4127581.648
      2458561.952904        28340515.879       230454681.359         4133395.564
      2458562.052904        28140636.988       230497931.137         4139206.209
      2458562.152904        27940735.845       230540998.634         4145013.582
      2458562.252904        27740812.614       230583883.860         4150817.676
      2458562.352904        27540867.459       230626586.825         4156618.490
      2458562.452904        27340900.543       230669107.538         4162416.018
      2458562.552904        27140912.028       230711446.011         4168210.258
      2458562.652904        26940902.079       230753602.254         4174001.205
      2458562.752904        26740870.859       230795576.277         4179788.856
      2458562.852904        26540818.530       230837368.092         4185573.206
      2458562.952904        26340745.255       230878977.710         4191354.253
      2458563.052904        26140651.198       230920405.141         4197131.992
      2458563.152904        25940536.521       230961650.396         4202906.420
      2458563.252904        25740401.387       231002713.488         4208677.532
      2458563.352904        25540245.959       231043594.427         4214445.325
      2458563.452904        25340070.399       231084293.226         4220209.796
      2458563.552904        25139874.870       231124809.895         4225970.940
      2458563.652904        24939659.535       231165144.447         4231728.755
      2458563.752904        24739424.556       231205296.894         4237483.235
      2458563.852904        24539170.096       231245267.249         4243234.377
      2458563.952904        24338896.316       231285055.522         4248982.178
      2458564.052904        24138603.380       231324661.727         4254726.635
      2458564.152904        23938291.449       231364085.876         4260467.742
      2458564.252904        23737960.685       231403327.982         4266205.497
      2458564.352904        23537611.252       231442388.058         4271939.895
      2458564.452904        23337243.310       231481266.117         4277670.934
      2458564.552904        23136857.021       231519962.171         4283398.609
      2458564.652904        22936452.549       231558476.235         4289122.917
      2458564.752904        22736030.054       231596808.320         4294843.853
      2458564.852904        22535589.698       231634958.442         4300561.415
      2458564.952904        22335131.643       231672926.612         4306275.599
      2458565.052904        22134656.051       231710712.846         4311986.400
      2458565.152904        21934163.083       231748317.157         4317693.816
      2458565.252904        21733652.900       231785739.559         4323397.842
      2458565.352904        21533125.665       231822980.065         4329098.476
      2458565.452904        21332581.539       231860038.691         4334795.712
      2458565.552904        21132020.683       231896915.451         4340489.548
      2458565.652904        20931443.258       231933610.359         4346179.980
      2458565.752904        20730849.425       231970123.430         4351867.005
      2458565.852904        20530239.346       232006454.678         4357550.618
      2458565.952904        20329613.182       232042604.119         4363230.816
      2458566.052904        20128971.094       232078571.767         4368907.595
      2458566.152904        19928313.242       232114357.638         4374580.952
      2458566.252904        19727639.788       232149961.747         4380250.884
      2458566.352904        19526950.892       232185384.109         4385917.386
      2458566.452904        19326246.715       232220624.741         4391580.454
      2458566.552904        19125527.418       232255683.656         4397240.086
      2458566.652904        18924793.161       232290560.873         4402896.278
      2458566.752904        18724044.106       232325256.405         4408549.026
      2458566.852904        18523280.412       232359770.270         4414198.326
      2458566.952904        18322502.240       232394102.484         4419844.175
      2458567.052904        18121709.750       232428253.063         4425486.569
      2458567.152904        17920903.103       232462222.023         4431125.505
      2458567.252904        17720082.459       232496009.380         4436760.979
      2458567.352904        17519247.978       232529615.153         4442392.987
      2458567.452904        17318399.819       232563039.357         4448021.527
      2458567.552904        17117538.144       232596282.009         4453646.594
      2458567.652904        16916663.112       232629343.126         4459268.184
      2458567.752904        16715774.883       232662222.727         4464886.295
      2458567.852904        16514873.617       232694920.827         4470500.923
      2458567.952904        16313959.474       232727437.445         4476112.063
      2458568.052904        16113032.613       232759772.598         4481719.714
      2458568.152904        15912093.194       232791926.304         4487323.870
      2458568.252904        15711141.376       232823898.580         4492924.529
      2458568.352904        15510177.320       232855689.445         4498521.686
      2458568.452904        15309201.184       232887298.916         4504115.339
      2458568.552904        15108213.128       232918727.013         4509705.484
      2458568.652904        14907213.311       232949973.753         4515292.118
      2458568.752904        14706201.892       232981039.154         4520875.236
      2458568.852904        14505179.031       233011923.236         4526454.836
      2458568.952904        14304144.887       233042626.016         4532030.913
      2458569.052904        14103099.619       233073147.515         4537603.465
      2458569.152904        13902043.385       233103487.750         4543172.487
      2458569.252904        13700976.345       233133646.742         4548737.977
      2458569.352904        13499898.657       233163624.508         4554299.930
      2458569.452904        13298810.481       233193421.069         4559858.344
      2458569.552904        13097711.975       233223036.444         4565413.215
      2458569.652904        12896603.297       233252470.653         4570964.539
      2458569.752904        12695484.607       233281723.714         4576512.313
      2458569.852904        12494356.062       233310795.649         4582056.533
      2458569.952904        12293217.821       233339686.477         4587597.197
      2458570.052904        12092070.043       233368396.218         4593134.299
      2458570.152904        11890912.886       233396924.893         4598667.838
      2458570.252904        11689746.508       233425272.521         4604197.810
      2458570.352904        11488571.067       233453439.124         4609724.210
      2458570.452904        11287386.721       233481424.721         4615247.036
      2458570.552904        11086193.629       233509229.334         4620766.284
      2458570.652904        10884991.948       233536852.983         4626281.951
      2458570.752904        10683781.836       233564295.689         4631794.034
      2458570.852904        10482563.451       233591557.474         4637302.528
      2458570.952904        10281336.952       233618638.358         4642807.431
      2458571.052904        10080102.494       233645538.364         4648308.739
      2458571.152904         9878860.237       233672257.511         4653806.448
      2458571.252904         9677610.338       233698795.822         4659300.556
      2458571.352904         9476352.954       233725153.319         4664791.058
      2458571.452904         9275088.242       233751330.024         4670277.952
      2458571.552904         9073816.361       233777325.957         4675761.234
      2458571.652904         8872537.467       233803141.142         4681240.901
      2458571.752904         8671251.717       233828775.601         4686716.949
      2458571.852904         8469959.269       233854229.355         4692189.374
      2458571.952904         8268660.280       233879502.428         4697658.174
      2458572.052904         8067354.906       233904594.841         4703123.345
      2458572.152904         7866043.305       233929506.618         4708584.884
      2458572.252904         7664725.634       233954237.781         4714042.787
      2458572.352904         7463402.050       233978788.354         4719497.051
      2458572.452904         7262072.708       234003158.358         4724947.673
      2458572.552904         7060737.766       234027347.818         4730394.649
      2458572.652904         6859397.381       234051356.756         4735837.976
      2458572.752904         6658051.709       234075185.197         4741277.650
      2458572.852904         6456700.906       234098833.162         4746713.668
      2458572.952904         6255345.129       234122300.677         4752146.028
      2458573.052904         6053984.534       234145587.765         4757574.724
      2458573.152904         5852619.277       234168694.449         4762999.755
      2458573.252904         5651249.515       234191620.754         4768421.117
      2458573.352904         5449875.404       234214366.704         4773838.806
      2458573.452904         5248497.100       234236932.323         4779252.820
      2458573.552904         5047114.758       234259317.635         4784663.154
      2458573.652904         4845728.535       234281522.665         4790069.806
      2458573.752904         4644338.587       234303547.438         4795472.772
      2458573.852904         4442945.069       234325391.977         4800872.049
      2458573.952904         4241548.137       234347056.309         4806267.634
      2458574.052904         4040147.947       234368540.457         4811659.523
      2458574.152904         3838744.654       234389844.447         4817047.713
      2458574.252904         3637338.413       234410968.304         4822432.201
      2458574.352904         3435929.381       234431912.054         4827812.983
      2458574.452904         3234517.713       234452675.721         4833190.057
      2458574.552904         3033103.563       234473259.332         4838563.419
      2458574.652904         2831687.087       234493662.912         4843933.065
      2458574.752904         2630268.440       234513886.486         4849298.992
      2458574.852904         2428847.778       234533930.081         4854661.198
      2458574.952904         2227425.255       234553793.722         4860019.678
      2458575.052904         2026001.026       234573477.436         4865374.431
      2458575.152904         1824575.246       234592981.249         4870725.451
      2458575.252904         1623148.070       234612305.187         4876072.737
      2458575.352904         1421719.653       234631449.277         4881416.284
      2458575.452904         1220290.149       234650413.545         4886756.090
      2458575.552904         1018859.712       234669198.018         4892092.152
      2458575.652904          817428.499       234687802.724         4897424.466
      2458575.752904          615996.662       234706227.687         4902753.028
      2458575.852904          414564.356       234724472.937         4908077.837
      2458575.952904          213131.736       234742538.499         4913398.888
      2458576.052904           11698.955       234760424.402         4918716.178
      2458576.152904         -189733.831       234778130.672         4924029.704
      2458576.252904         -391166.470       234795657.338         4929339.464
      2458576.352904         -592598.806       234813004.426         4934645.453
      2458576.452904         -794030.687       234830171.965         4939947.668
      2458576.552904         -995461.957       234847159.982         4945246.107
      2458576.652904        -1196892.464       234863968.505         4950540.765
      2458576.752904        -1398322.053       234880597.563         4955831.641
      2458576.852904        -1599750.571       234897047.183         4961118.731
      2458576.952904        -1801177.865       234913317.395         4966402.031
      2458577.052904        -2002603.780       234929408.225         4971681.538
      2458577.152904        -2204028.163       234945319.704         4976957.250
      2458577.252904        -2405450.861       234961051.859         4982229.163
      2458577.352904        -2606871.721       234976604.719         4987497.273
      2458577.452904        -2808290.589       234991978.314         4992761.579
      2458577.552904        -3009707.313       235007172.671         4998022.076
      2458577.652904        -3211121.738       235022187.821         5003278.761
      2458577.752904        -3412533.712       235037023.793         5008531.632
      2458577.852904        -3613943.082       235051680.616         5013780.685
      2458577.952904        -3815349.696       235066158.318         5019025.917
      2458578.052904        -4016753.399       235080456.931         5024267.325
      2458578.152904        -4218154.040       235094576.484         5029504.906
      2458578.252904        -4419551.466       235108517.005         5034738.656
      2458578.352904        -4620945.525       235122278.526         5039968.573
      2458578.452904        -4822336.063       235135861.077         5045194.654
      2458578.552904        -5023722.928       235149264.686         5050416.894
      2458578.652904        -5225105.968       235162489.386         5055635.292
      2458578.752904        -5426485.031       235175535.205         5060849.845
      2458578.852904        -5627859.964       235188402.175         5066060.548
      2458578.952904        -5829230.615       235201090.326         5071267.399
      2458579.052904        -6030596.832       235213599.689         5076470.395
      2458579.152904        -6231958.463       235225930.294         5081669.532
      2458579.252904        -6433315.356       235238082.173         5086864.809
      2458579.352904        -6634667.359       235250055.357         5092056.220
      2458579.452904        -6836014.321       235261849.876         5097243.765
      2458579.552904        -7037356.089       235273465.762         5102427.439
      2458579.652904        -7238692.511       235284903.046         5107607.239
      2458579.752904        -7440023.438       235296161.761         5112783.163
      2458579.852904        -7641348.715       235307241.936         5117955.207
      2458579.952904        -7842668.193       235318143.604         5123123.368
      2458580.052904        -8043981.720       235328866.798         5128287.643
      2458580.152904        -8245289.145       235339411.548         5133448.030
      2458580.252904        -8446590.316       235349777.887         5138604.524
      2458580.352904        -8647885.082       235359965.847         5143757.124
      2458580.452904        -8849173.292       235369975.460         5148905.826
      2458580.552904        -9050454.795       235379806.758         5154050.626
      2458580.652904        -9251729.440       235389459.775         5159191.523
      2458580.752904        -9452997.076       235398934.542         5164328.512
      2458580.852904        -9654257.553       235408231.092         5169461.592
      2458580.952904        -9855510.719       235417349.459         5174590.758
      2458581.052904       -10056756.425       235426289.674         5179716.009
      2458581.152904       -10257994.518       235435051.772         5184837.340
      2458581.252904       -10459224.850       235443635.784         5189954.749
      2458581.352904       -10660447.268       235452041.745         5195068.234
      2458581.452904       -10861661.624       235460269.688         5200177.790
      2458581.552904       -11062867.767       235468319.645         5205283.415
      2458581.652904       -11264065.546       235476191.652         5210385.106
      2458581.752904       -11465254.812       235483885.741         5215482.860
      2458581.852904       -11666435.413       235491401.945         5220576.674
      2458581.952904       -11867607.201       235498740.300         5225666.545
      2458582.052904       -12068770.026       235505900.839         5230752.470
      2458582.152904       -12269923.736       235512883.596         5235834.446
      2458582.252904       -12471068.184       235519688.606         5240912.471
      2458582.352904       -12672203.218       235526315.902         5245986.540
      2458582.452904       -12873328.689       235532765.519         5251056.652
      2458582.552904       -13074444.449       235539037.492         5256122.803
      2458582.652904       -13275550.346       235545131.855         5261184.991
      2458582.752904       -13476646.232       235551048.643         5266243.212
      2458582.852904       -13677731.958       235556787.891         5271297.463
      2458582.952904       -13878807.373       235562349.634         5276347.743
      2458583.052904       -14079872.330       235567733.907         5281394.046
      2458583.152904       -14280926.679       235572940.744         5286436.372
      2458583.252904       -14481970.270       235577970.182         5291474.716
      2458583.352904       -14683002.955       235582822.256         5296509.076
      2458583.452904       -14884024.584       235587497.001         5301539.449
      2458583.552904       -15085035.010       235591994.453         5306565.832
      2458583.652904       -15286034.083       235596314.648         5311588.222
      2458583.752904       -15487021.654       235600457.620         5316606.617
      2458583.852904       -15687997.576       235604423.408         5321621.013
      2458583.952904       -15888961.698       235608212.045         5326631.407
      2458584.052904       -16089913.874       235611823.569         5331637.797
      2458584.152904       -16290853.954       235615258.015         5336640.180
      2458584.252904       -16491781.790       235618515.421         5341638.552
      2458584.352904       -16692697.234       235621595.822         5346632.912
      2458584.452904       -16893600.137       235624499.255         5351623.255
      2458584.552904       -17094490.352       235627225.757         5356609.580
      2458584.652904       -17295367.731       235629775.364         5361591.883
      2458584.752904       -17496232.126       235632148.113         5366570.162
      2458584.852904       -17697083.388       235634344.042         5371544.413
      2458584.952904       -17897921.370       235636363.187         5376514.635
      2458585.052904       -18098745.924       235638205.586         5381480.823
      2458585.152904       -18299556.902       235639871.276         5386442.975
      2458585.252904       -18500354.158       235641360.293         5391401.088
      2458585.352904       -18701137.543       235642672.677         5396355.160
      2458585.452904       -18901906.909       235643808.464         5401305.188
      2458585.552904       -19102662.111       235644767.692         5406251.168
      2458585.652904       -19303402.999       235645550.398         5411193.099
      2458585.752904       -19504129.428       235646156.622         5416130.976
      2458585.852904       -19704841.250       235646586.400         5421064.798
      2458585.952904       -19905538.317       235646839.771         5425994.561
      2458586.052904       -20106220.483       235646916.773         5430920.264
      2458586.152904       -20306887.601       235646817.445         5435841.902
      2458586.252904       -20507539.524       235646541.825         5440759.473
      2458586.352904       -20708176.106       235646089.950         5445672.974
      2458586.452904       -20908797.199       235645461.861         5450582.403
      2458586.552904       -21109402.657       235644657.596         5455487.757
      2458586.652904       -21309992.333       235643677.193         5460389.033
      2458586.752904       -21510566.081       235642520.692         5465286.227
      2458586.852904       -21711123.755       235641188.131         5470179.339
      2458586.952904       -21911665.208       235639679.550         5475068.364
      2458587.052904       -22112190.294       235637994.988         5479953.300
      2458587.152904       -22312698.866       235636134.485         5484834.144
      2458587.252904       -22513190.779       235634098.079         5489710.893
      2458587.352904       -22713665.887       235631885.810         5494583.545
      2458587.452904       -22914124.043       235629497.719         5499452.097
      2458587.552904       -23114565.102       235626933.844         5504316.546
      2458587.652904       -23314988.918       235624194.226         5509176.889
      2458587.752904       -23515395.345       235621278.904         5514033.124
      2458587.852904       -23715784.238       235618187.919         5518885.248
      2458587.952904       -23916155.451       235614921.311         5523733.258
      2458588.052904       -24116508.838       235611479.119         5528577.151
