           TIME(DAY)       SIM_TIME(DAY)       SEG_TIME(DAY)               X(KM)               Y(KM)               Z(KM)            XD(KM/S)            YD(KM/S)            ZD(KM/S)            MASS(KG)              T/M UX              T/M UY              T/M UZ                  LX                  LY                  LZ                 LXD                 LYD                 LZD                  LM               LVMAG              LVDMAG              LRVLVG          ALPHA(DEG)           BETA(DEG) U_DOT_MAG (DEG/DAY)         HAMILTONIAN         SWITCH FUNC           THRUST(N)              ISP(S)     C_EXHAUST(KM/S)        POWER(WATTS)
      2458373.013860          133.513860          110.160956       183803730.581       -93474400.260        -6441331.060              13.045              22.408               0.036           91818.329       -0.222767E-05        0.249793E-05        0.333086E-06            0.291059           -0.302582           -0.042926     -1127221.754790      1263979.383656       168544.942240          300.103031      1701963.620155            0.421737            1.948450      131.7267042962        5.6832988872        0.0461771533        4.8107257824        0.0000000000             308.831            3301.861              32.380         5000000.000
      2458375.112274          135.612274          112.259370       186085773.412       -89347315.824        -6427686.367              12.125              23.121               0.115           90044.736       -0.233350E-05        0.260677E-05        0.348456E-06            0.299750           -0.304905           -0.042866     -1180773.604911      1319052.276420       176322.206712          312.041596      1779105.037529            0.429250            1.683105      131.8338921265        5.6877642597        0.0555872916        4.8107257823        0.0000000000             316.593            3220.910              31.586         5000000.000
      2458377.105026          137.605026          114.252122       188096645.518       -85307777.325        -6401186.307              11.230              23.805               0.193           88281.159       -0.243695E-05        0.271086E-05        0.363031E-06            0.308363           -0.306898           -0.042802     -1233119.067536      1371723.547335       183697.238464          324.633320      1853632.326125            0.436489            1.415583      131.9541463272        5.6874175096        0.0645106620        4.8107257821        0.0000000000             323.394            3153.166              30.922         5000000.000
      2458378.503763          139.003763          115.650859       189415083.446       -82401729.004        -6374477.603              10.588              24.289               0.249           86999.676       -0.251134E-05        0.278431E-05        0.373247E-06            0.314621           -0.308162           -0.042752     -1270761.357038      1408889.942065       188866.957803          334.267286      1906692.430137            0.441628            1.218430      132.0491733487        5.6847418670        0.0707480688        4.8107257821        0.0000000000             327.823            3110.572              30.504         5000000.000
            2458408.503763          169.003763            0.000000       206936360.983       -16376984.500        -5420929.877               2.837              26.224               0.480           86999.676       -0.321028E-05       -0.197240E-05        0.339154E-07           -0.110218           -0.042796            0.004564      -562289.018201      -345470.729098         5940.369316          115.704701       659965.342000           -0.116348            0.208418     -148.4334079109        0.5157281223        0.1614458812        1.4517754491        0.0000000000             327.810            3110.691              30.505         5000000.000
            2458408.503763          169.003763            0.000000       206936361.012       -16376984.238        -5420929.872               2.837              26.224               0.480           86999.676       -0.321028E-05       -0.197240E-05        0.339154E-07           -0.110218           -0.042796            0.004564      -562289.017099      -345470.728670         5940.369270          115.704701       659965.340837           -0.116348            0.208418     -148.4334078924        0.5157281192        0.1614458807        1.4517754491        0.0000000000             327.810            3110.691              30.505         5000000.000
            2458408.503764          169.003764            0.000001       206936361.154       -16376982.927        -5420929.848               2.837              26.224               0.480           86999.676       -0.321028E-05       -0.197240E-05        0.339154E-07           -0.110218           -0.042796            0.004564      -562289.011588      -345470.726531         5940.369042          115.704703       659965.335019           -0.116348            0.208418     -148.4334078003        0.5157281039        0.1614458784        1.4517754491        0.0000000000             327.810            3110.691              30.505         5000000.000
            2458408.503766          169.003766            0.000004       206936361.863       -16376976.371        -5420929.728               2.837              26.224               0.480           86999.673       -0.321028E-05       -0.197240E-05        0.339154E-07           -0.110218           -0.042796            0.004564      -562288.984034      -345470.715832         5940.367901          115.704710       659965.305932           -0.116348            0.208418     -148.4334073394        0.5157280276        0.1614458666        1.4517754491        0.0000000000             327.810            3110.691              30.505         5000000.000
            2458408.503781          169.003781            0.000018       206936365.409       -16376943.591        -5420929.128               2.837              26.224               0.480           86999.659       -0.321028E-05       -0.197240E-05        0.339154E-07           -0.110218           -0.042796            0.004564      -562288.846262      -345470.662337         5940.362196          115.704746       659965.160496           -0.116348            0.208419     -148.4334050349        0.5157276460        0.1614458079        1.4517754491        0.0000000000             327.810            3110.692              30.505         5000000.000
            2458408.503853          169.003853            0.000090       206936383.141       -16376779.689        -5420926.129               2.837              26.224               0.480           86999.592       -0.321028E-05       -0.197240E-05        0.339152E-07           -0.110217           -0.042796            0.004564      -562288.157403      -345470.394862         5940.333671          115.704924       659964.433319           -0.116348            0.208421     -148.4333935128        0.5157257377        0.1614455145        1.4517754491        0.0000000000             327.809            3110.698              30.506         5000000.000
            2458408.504215          169.004215            0.000452       206936471.795       -16375960.185        -5420911.132               2.837              26.224               0.480           86999.256       -0.321026E-05       -0.197239E-05        0.339144E-07           -0.110217           -0.042796            0.004564      -562284.713116      -345469.057484         5940.191047          115.705817       659960.797436           -0.116348            0.208435     -148.4333359023        0.5157161964        0.1614440473        1.4517754491        0.0000000000             327.806            3110.727              30.506         5000000.000
            2458408.506023          169.006023            0.002261       206936914.974       -16371862.688        -5420836.148               2.836              26.224               0.480           86997.577       -0.321016E-05       -0.197235E-05        0.339103E-07           -0.110215           -0.042797            0.004564      -562267.491907      -345462.370493         5939.477936          115.710283       659942.618173           -0.116347            0.208504     -148.4330478582        0.5156684887        0.1614367115        1.4517754491        0.0000000000             327.791            3110.873              30.507         5000000.000
            2458408.515066          169.015066            0.011303       206939128.572       -16351375.838        -5420461.186               2.831              26.222               0.480           86989.185       -0.320967E-05       -0.197216E-05        0.338900E-07           -0.110203           -0.042803            0.004563      -562181.391463      -345428.932979         5935.912576          115.732611       659851.725545           -0.116339            0.208846     -148.4316078435        0.5154299251        0.1614000313        1.4517754491        0.0000000000             327.714            3111.602              30.514         5000000.000
            2458408.560277          169.060277            0.056514       206950139.103       -16248957.425        -5418585.327               2.806              26.216               0.480           86947.282       -0.320721E-05       -0.197121E-05        0.337882E-07           -0.110143           -0.042830            0.004561      -561751.029255      -345261.681482         5918.090634          115.844188       659397.354685           -0.116299            0.210557     -148.4244129201        0.5142364707        0.1612166037        1.4517754491        0.0000000000             327.331            3115.246              30.550         5000000.000
            2458408.786333          169.286333            0.282570       207003756.409       -15737261.587        -5409179.958               2.684              26.182               0.483           86739.233       -0.319495E-05       -0.196642E-05        0.332802E-07           -0.109844           -0.042965            0.004551      -559602.717016      -344423.833048         5829.102304          116.400575       657127.808038           -0.116102            0.219087     -148.3885671491        0.5082532446        0.1602987913        1.4517754491        0.0000000000             325.424            3133.503              30.729         5000000.000
            2458409.916614          170.416614            1.412851       207236101.534       -13188721.324        -5361509.091               2.075              26.012               0.494           85734.513       -0.313412E-05       -0.194228E-05        0.307571E-07           -0.108357           -0.043620            0.004500      -548948.430496      -340195.710910         5387.181049          119.144749       645837.845582           -0.115116            0.261080     -148.2125721222        0.4779316034        0.1556923010        1.4517754491        0.0000000000             316.128            3225.644              31.633         5000000.000
            2458412.121981          172.621981            3.618218       207519648.566        -8264171.262        -5265499.183               0.904              25.677               0.514           83932.553       -0.301781E-05       -0.189418E-05        0.259159E-07           -0.105479           -0.044796            0.004401      -528576.433360      -331770.030055         4539.242338          124.315536       624087.336411           -0.113182            0.339930     -147.8848606233        0.4167393027        0.1466140022        1.4517754492        0.0000000000             299.061            3409.728              33.438         5000000.000
            2458414.408751          174.908751            5.904988       207580226.365        -3225792.430        -5161966.093              -0.287              25.324               0.534           82261.615       -0.290049E-05       -0.184303E-05        0.210082E-07           -0.102532           -0.045877            0.004301      -508028.032344      -322810.408456         3679.643890          129.417146       601924.066003           -0.111167            0.417498     -147.5673680699        0.3502590942        0.1370621542        1.4517754493        0.0000000000             282.698            3607.087              35.373         5000000.000
            2458416.616417          177.116417            8.112654       207417312.732         1571831.669        -5058400.351              -1.417              24.980               0.552           80815.864       -0.279036E-05       -0.179255E-05        0.163763E-07           -0.099724           -0.046795            0.004206      -488739.257862      -313970.307772         2868.346724          134.088963       580905.882007           -0.109214            0.488467     -147.2829615566        0.2829112846        0.1276979591        1.4517754494        0.0000000000             268.032            3804.462              37.309         5000000.000
